DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,avg_arrival_time,std_arrival_time,avg_work_hours,absence_rate,Attrition
2,4,2,108830,3.0,12,0,8.0,3.0,1,0.0,1.0,2.0,3.0,3.0,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,10.00546218487395,0.2645982478044741,8.999426937441642,0.08812260536398464,1
6,2,1,20280,4.0,20,1,7.0,2.0,5,2.0,2.0,4.0,4.0,4.0,2,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.996103896103895,0.28103796703847955,8.014231601731602,0.11494252873563215,0
9,2,1,95250,8.5,19,0,22.0,3.0,18,7.5,8.0,1.0,4.0,3.0,3,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.989240506329113,0.2602517338679741,6.208377871542429,0.09195402298850575,0
7,3,1,29290,1.0,12,0,8.0,2.0,8,1.0,7.0,2.0,1.0,2.0,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.983122362869198,0.29632669933987116,10.083961556493202,0.09195402298850575,0
1,3,2,22750,5.0,13,0,10.0,2.0,6,1.0,2.0,2.0,2.0,3.0,4,3,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10.002011494252873,0.2817876962956615,6.1174161877394635,0.11111111111111116,0
1,1,2,78790,2.0,11,1,11.0,2.0,5,0.0,2.0,3.0,3.0,3.0,3,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.979637377963737,0.28475759766513153,6.392047884704788,0.08429118773946365,0
8,2,5,49300,8.5,14,0,14.0,0.5,1,0.0,0.0,4.0,3.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,9.993629629629629,0.28495058592631994,6.299181481481481,0.13793103448275867,0
25,1,1,78470,3.0,14,1,9.0,3.0,7,1.0,7.0,4.0,4.0,1.0,4,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.97948717948718,0.2849832848663953,7.283589743589743,0.10344827586206895,0
13,4,1,44010,5.0,13,0,6.0,4.0,2,2.0,0.0,3.0,1.0,3.0,2,3,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.996373779637377,0.2861751661392592,6.521139005113901,0.08429118773946365,0
23,1,2,92410,1.0,19,1,7.0,4.5,7,1.0,7.0,4.0,4.0,3.0,3,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.984353741496598,0.27947811440364345,9.59264058956916,0.06130268199233713,0
7,2,4,29740,1.0,23,0,5.0,2.0,5,2.0,0.0,4.0,3.0,4.0,3,4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,9.997327707454291,0.2788864796258884,10.514044772620721,0.09195402298850575,0
23,3,1,45020,8.0,12,2,15.0,0.5,7,3.0,7.0,3.0,4.0,4.0,2,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.013537414965986,0.29965326666009495,10.400431972789116,0.06130268199233713,0
6,4,3,107480,7.0,15,0,17.0,3.0,1,0.0,0.0,2.0,1.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,10.003043478260869,0.28959040666548563,8.400432367149758,0.11877394636015326,1
10,2,2,15550,1.0,19,2,10.0,2.0,10,1.0,9.0,2.0,4.0,2.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,10.010714285714286,0.30196388536561697,6.715693277310924,0.08812260536398464,1
1,3,4,129360,1.0,11,2,4.0,3.0,4,2.0,2.0,4.0,2.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.983840579710145,0.29936206424272943,8.494217391304348,0.11877394636015326,0
1,3,2,23050,1.0,17,0,8.0,3.0,8,1.0,7.0,2.0,4.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.985353535353536,0.26737362372262485,7.506036556036555,0.11494252873563215,0
28,2,1,165835,8.5,22,0,5.0,2.0,3,0.0,2.0,4.0,4.0,1.0,4,4,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.949643874643876,0.29106240934793276,6.108284662867996,0.10344827586206895,0
25,1,5,34330,7.0,18,0,17.0,3.0,4,0.0,3.0,4.0,1.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.97747175141243,0.28443010359698445,6.019111346516007,0.09578544061302685,0
5,3,1,34770,1.0,11,0,14.0,2.0,14,7.5,8.0,4.0,4.0,2.0,4,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10.022540983606557,0.27564134907573407,7.798501821493625,0.06513409961685823,1
17,4,2,64300,1.0,12,1,12.0,2.0,11,5.0,8.0,3.0,3.0,3.0,2,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.989787234042552,0.26872372925803084,8.02510401891253,0.09961685823754785,0
18,2,1,65160,1.0,19,1,7.0,4.0,7,0.0,7.0,4.0,3.0,3.0,3,3,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.998172514619883,0.28337060040808076,6.187480506822612,0.12643678160919536,0
2,1,1,39070,5.0,13,0,16.0,2.0,10,4.0,7.0,2.0,2.0,1.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9.973430962343096,0.2890824528829961,6.688292654579265,0.08429118773946365,0
10,4,2,55620,5.0,13,0,8.0,3.0,5,0.0,4.0,4.0,1.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.993137254901962,0.2924099371260816,8.48314309056956,0.08812260536398464,1
1,3,2,68830,3.0,19,2,16.0,3.0,1,0.0,0.0,4.0,4.0,3.0,2,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.99491525423729,0.28932144037537316,9.080530838041431,0.09578544061302685,0
3,2,2,28620,5.0,14,0,9.0,2.0,6,0.0,1.0,3.0,1.0,3.0,2,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,10.016387726638772,0.29394355981492143,7.004625755462576,0.08429118773946365,1
2,3,1,49780,0.0,13,0,7.0,3.0,6,1.0,5.0,3.0,3.0,2.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.95700280112045,0.2807631068489246,7.803890056022409,0.08812260536398464,1
2,3,2,103680,6.0,12,2,23.0,2.0,18,7.5,8.0,4.0,4.0,3.0,3,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.980340136054423,0.26659002048946157,6.583583900226757,0.06130268199233713,0
8,2,2,61340,2.0,19,0,16.0,2.0,6,0.0,5.0,4.0,1.0,3.0,2,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,10.000139470013947,0.2805181930942462,6.371495815899581,0.08429118773946365,0
16,4,1,67350,8.0,25,2,16.0,3.0,13,3.0,7.0,4.0,2.0,4.0,2,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.009593837535014,0.28244491029317237,7.622738095238095,0.08812260536398464,0
9,1,3,32950,6.0,22,2,7.0,2.0,3,1.0,1.0,3.0,2.0,3.0,3,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,9.961506276150628,0.2718231489532293,7.508465829846583,0.08429118773946365,0
2,4,2,52380,1.0,15,1,10.0,4.5,10,0.0,7.0,2.0,4.0,3.0,3,3,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,9.985847701149426,0.26274103624200856,10.113996647509579,0.11111111111111116,0
1,2,4,64720,0.0,12,0,17.0,4.0,16,5.0,13.0,1.0,3.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.985847701149426,0.2673550814392949,6.934340277777777,0.11111111111111116,0
4,1,3,96100,0.0,11,1,6.0,2.0,5,1.0,4.0,3.0,3.0,3.0,2,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,9.983539094650206,0.29307699747623,5.972023319615912,0.06896551724137934,0
5,3,3,165835,3.0,13,0,7.0,2.0,1,0.0,0.0,3.0,4.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,10.002754237288135,0.268848685954415,6.214212570621468,0.09578544061302685,0
2,3,2,97560,4.0,19,0,13.0,2.0,9,5.0,8.0,1.0,4.0,3.0,3,3,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,9.991994177583697,0.27313777051398497,7.020965550703542,0.12260536398467436,0
15,4,1,49680,1.0,19,3,11.0,4.0,11,4.0,1.0,2.0,4.0,3.0,3,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,9.997430555555555,0.28685216629948607,6.28642361111111,0.08045977011494254,0
19,3,1,21450,1.0,13,0,10.0,4.5,10,0.0,8.0,3.0,3.0,4.0,2,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,10.001758087201125,0.2718605311304546,5.982920768870136,0.09195402298850575,0
7,1,1,21800,1.0,21,0,4.0,2.0,4,0.0,1.0,3.0,4.0,2.0,3,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10.022752420470262,0.2824206444179012,8.36599815583218,0.07662835249042144,1
1,2,4,83460,7.0,14,0,6.0,4.5,2,2.0,2.0,3.0,4.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.990014367816093,0.2953090843508335,7.386176963601533,0.11111111111111116,0
7,4,2,34450,1.0,11,2,22.0,2.0,18,7.5,14.5,3.0,4.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.996423462088698,0.2708438777484629,6.401950405340963,0.10727969348659006,0
4,4,1,27600,8.0,11,0,7.0,3.0,2,2.0,2.0,2.0,3.0,2.0,4,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.981418439716311,0.2830648507409573,6.696338061465721,0.09961685823754785,0
11,2,2,62940,3.0,23,1,28.5,2.0,7,0.0,6.0,4.0,4.0,2.0,4,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.994603825136613,0.2647250606145203,7.682673041894354,0.06513409961685823,0
11,4,1,71400,5.0,21,0,8.0,2.0,5,0.0,4.0,3.0,4.0,1.0,2,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,10.02355072463768,0.30135904536474517,10.900699275362319,0.11877394636015326,1
1,3,2,29320,5.0,24,0,22.0,3.0,17,1.0,9.0,4.0,4.0,3.0,3,4,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,9.975350140056022,0.2819740600756316,9.317622549019609,0.08812260536398464,0
1,3,2,51470,7.0,11,0,13.0,2.0,9,1.0,7.0,1.0,1.0,4.0,3,3,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,9.989903181189488,0.2863029666894988,7.10071346242508,0.07662835249042144,1
2,3,1,45070,1.0,14,0,28.5,3.0,18,7.5,12.0,1.0,3.0,4.0,2,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.972173913043477,0.2940805434429241,8.800496376811594,0.11877394636015326,0
13,4,3,85640,2.0,16,1,6.0,2.0,4,1.0,2.0,3.0,2.0,3.0,2,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.997994467496543,0.2705051652255615,8.019951590594744,0.07662835249042144,0
23,1,3,24680,0.0,11,0,4.0,2.0,3,1.0,2.0,4.0,3.0,1.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,9.97962962962963,0.2719839253636663,10.182786087369422,0.10344827586206895,1
26,4,2,81610,7.0,12,1,7.0,2.0,3,1.0,2.0,3.0,3.0,3.0,4,3,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,10.004236111111112,0.2604878122248366,6.318539351851852,0.08045977011494254,0
2,4,4,21090,0.0,13,1,4.0,3.0,3,2.0,2.0,3.0,4.0,3.0,2,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,9.979731638418079,0.2618672240698179,6.210912193973635,0.09578544061302685,0
29,3,2,52940,2.0,15,0,17.0,3.0,1,0.0,0.0,3.0,1.0,2.0,2,3,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,9.978059071729959,0.2652976551660627,6.091800281293952,0.09195402298850575,0
2,3,1,27180,1.0,14,1,9.0,4.0,9,4.0,7.0,3.0,4.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.99782913165266,0.29800273226908963,7.3476493930905695,0.08812260536398464,0
18,1,2,58110,0.0,14,0,25.0,4.0,18,1.0,7.0,3.0,4.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,9.99367816091954,0.2883471597283297,6.942974137931034,0.11111111111111116,0
7,4,1,24370,8.5,14,1,9.0,3.0,2,2.0,2.0,2.0,3.0,3.0,4,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.994650205761316,0.27533468023020446,7.324519890260631,0.06896551724137934,0
2,4,1,27660,1.0,12,1,2.0,2.0,2,0.0,2.0,3.0,4.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.990781710914453,0.27736383119315716,6.760009832841691,0.13409961685823757,0
26,3,1,165835,6.0,13,0,13.0,3.0,11,5.0,9.0,4.0,1.0,3.0,2,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.957445355191258,0.2678051558179579,6.393331056466303,0.06513409961685823,0
22,5,2,30550,2.0,14,3,17.0,3.0,3,0.0,2.0,3.0,1.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9.993673469387755,0.26492278568692407,7.593826530612245,0.06130268199233713,0
21,1,3,22890,4.0,13,0,9.0,3.0,3,0.0,2.0,1.0,3.0,3.0,2,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,10.004273504273504,0.28930757654974837,8.004546533713201,0.10344827586206895,0
2,3,1,40010,6.0,11,1,17.0,2.0,1,0.0,0.0,1.0,3.0,3.0,3,3,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,9.974821173104434,0.2883020695460865,7.07385431568908,0.10727969348659006,1
22,3,1,129650,0.0,19,1,20.0,2.0,18,7.5,8.0,3.0,3.0,3.0,3,3,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10.006204906204907,0.2935374427473692,7.441578884078884,0.11494252873563215,0
4,3,2,35390,1.0,18,0,6.0,2.0,6,1.0,5.0,3.0,4.0,3.0,2,3,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,9.984362139917694,0.2772728805970643,7.301593507087334,0.06896551724137934,0
5,4,1,60290,3.0,17,1,10.0,4.5,3,0.0,2.0,4.0,1.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.974381368267832,0.3103124675072151,8.51441897137312,0.12260536398467436,0
2,4,1,26790,2.0,15,0,10.0,2.0,3,0.0,2.0,4.0,4.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.017256637168142,0.28557007488846126,6.081796951819076,0.13409961685823757,0
25,2,2,37020,0.0,20,0,5.0,4.0,4,1.0,2.0,1.0,3.0,3.0,3,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.987482710926693,0.27551101981192255,7.718641078838175,0.07662835249042144,0
18,2,1,23980,0.0,14,1,10.0,2.0,9,7.0,8.0,4.0,1.0,3.0,2,3,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,9.978943758573388,0.28560333579787295,9.495627572016462,0.06896551724137934,0
28,3,2,54680,0.0,12,0,22.0,4.5,18,3.0,9.0,1.0,3.0,3.0,4,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.00922131147541,0.27546009932539794,7.01772427140255,0.06513409961685823,0
6,2,1,131160,1.0,11,0,1.0,4.5,1,0.0,0.0,3.0,4.0,2.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,10.019696969696971,0.3082880178928214,7.420300625300626,0.11494252873563215,0
10,1,1,41890,0.0,23,1,6.0,3.0,5,1.0,4.0,3.0,2.0,4.0,2,4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.987341772151899,0.25994641980881833,7.702797702766057,0.09195402298850575,1
17,4,4,165835,1.0,15,3,5.0,2.0,5,0.0,3.0,2.0,2.0,1.0,3,3,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.004621848739495,0.28778397679230905,7.0129084967320265,0.08812260536398464,0
2,5,3,83210,3.0,11,3,13.0,4.5,8,7.0,5.0,4.0,4.0,3.0,2,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.977873563218392,0.26880702958399516,7.221461925287356,0.11111111111111116,0
10,1,1,23420,4.0,12,2,9.0,2.0,6,0.0,4.0,4.0,1.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.001200564971752,0.2992697483835475,7.9793561676082865,0.09578544061302685,0
8,3,4,40710,3.0,13,0,28.0,4.5,7,7.0,7.0,3.0,2.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,9.972268907563025,0.2722368087391257,10.815976890756302,0.08812260536398464,0
11,2,2,58130,2.0,20,1,5.0,2.0,0,0.0,0.0,1.0,3.0,1.0,3,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.98502824858757,0.276852367230578,6.895297787193974,0.09578544061302685,1
18,3,2,31430,2.0,22,3,10.0,2.0,0,0.0,0.0,1.0,2.0,3.0,3,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.972002923976609,0.26033607932058495,6.726156189083821,0.12643678160919536,0
1,3,3,20440,0.0,21,0,10.0,2.0,9,7.0,8.0,2.0,4.0,3.0,3,4,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10.013854595336078,0.277463261047461,7.226828989483311,0.06896551724137934,0
7,4,4,134640,1.0,13,1,6.0,2.0,6,1.0,5.0,2.0,1.0,3.0,3,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.007644628099174,0.2684417209702478,7.08512741046832,0.07279693486590033,0
17,2,2,79910,0.0,13,2,21.0,2.0,18,4.0,10.0,3.0,4.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.989643347050754,0.290433577443548,8.40964906264289,0.06896551724137934,0
28,1,1,33770,0.0,12,2,16.0,2.0,15,7.5,11.0,4.0,4.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10.007344632768362,0.26853549384709596,7.072117467043315,0.09578544061302685,0
14,4,1,55380,0.0,17,0,28.5,2.0,18,4.0,13.0,4.0,1.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.995347222222222,0.2735859121322163,9.27186226851852,0.08045977011494254,0
1,1,1,57620,1.0,11,2,10.0,4.0,10,7.5,9.0,1.0,2.0,2.0,2,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.986748633879783,0.2864764619620604,9.422889344262295,0.06513409961685823,1
1,3,1,25920,1.0,14,0,5.0,2.0,5,0.0,4.0,4.0,4.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,10.005014749262536,0.28209870399177284,6.066950589970502,0.13409961685823757,0
1,3,2,53460,4.0,11,0,7.0,2.0,5,0.0,1.0,3.0,4.0,4.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.986414565826331,0.2863348616703132,6.701199813258637,0.08812260536398464,0
